2125,482,316,2923,72.69928156004106
2130,482,316,2928,72.74590163934425
2532,482,316,3330,76.03603603603604
2532,482,312,3326,76.12748045700542
2532,482,312,3326,76.12748045700542
2532,482,311,3325,76.15037593984962
2532,482,311,3325,76.15037593984962
2543,492,311,3346,76.00119545726241
2588,492,311,3391,76.31966971394868
2727,494,184,3405,80.08810572687224
2736,494,184,3414,80.14059753954305
2736,494,184,3414,80.14059753954305
2956,574,184,3714,79.59073774905761
